t,u_probe,v_probe,p_probe,f_x,f_y,c_d,c_l
4.625419999999999732e+01,8.174651325822027137e-02,-7.138301650810510712e-02,-3.705639832687660146e+03,-5.133279294424583838e+01,3.486100297322991537e-14,-4.106623435539667071e+02,2.788880237858393230e-13
4.630190000000000339e+01,3.354865996314556481e-02,-2.683590604930575010e-02,4.330688513608884591e+02,4.522260537992496277e-01,8.352324040727943100e-12,3.617808430393997021e+00,6.681859232582354480e-11
4.630349999999999966e+01,8.174578129957570105e-02,-7.138259857952530818e-02,-3.710265642092929738e+03,-5.139279957453103975e+01,3.819167204710538499e-14,-4.111423965962483180e+02,3.055333763768430799e-13
4.635280000000000200e+01,8.174505594273731579e-02,-7.138218442810448372e-02,-3.714891452516319987e+03,-5.145280593890382193e+01,2.331468351712828735e-14,-4.116224475112305754e+02,1.865174681370262988e-13
4.635360000000000014e+01,3.351671941101151686e-02,-2.678716495498848632e-02,4.330994624863827198e+02,4.530859886207709297e-01,8.386660289849690031e-12,3.624687908966167438e+00,6.709328231879752025e-11
4.640220000000000056e+01,8.174433712818258979e-02,-7.138177401965280222e-02,-3.719517263948664549e+03,-5.151281203978193446e+01,2.864375403532903874e-14,-4.121024963182554757e+02,2.291500322826323099e-13
4.640529999999999688e+01,3.348482358620971655e-02,-2.673858341367450417e-02,4.331299827287575681e+02,4.539474488749331016e-01,8.420730258917874522e-12,3.631579590999464813e+00,6.736584207134299618e-11
4.645150000000000290e+01,8.174362479692554029e-02,-7.138136732029098930e-02,-3.724143076380876664e+03,-5.157281787955854213e+01,3.752553823233029107e-14,-4.125825430364683370e+02,3.002043058586423285e-13
4.645709999999999695e+01,3.345297219948969308e-02,-2.669016085392184046e-02,4.331604124734857351e+02,4.548104227007285782e-01,8.457733645383935794e-12,3.638483381605828626e+00,6.766186916307148635e-11
4.650090000000000146e+01,8.174291889051157889e-02,-7.138096429644727459e-02,-3.728768889803955972e+03,-5.163282346060706374e+01,3.197442310920450836e-14,-4.130625876848565099e+02,2.557953848736360669e-13
4.650880000000000081e+01,3.342116496541732568e-02,-2.664189670662663392e-02,4.331907521041124483e+02,4.556748983168379952e-01,8.491683051170539898e-12,3.645399186534703961e+00,6.793346440936431918e-11
4.655019999999999669e+01,8.174221935101282088e-02,-7.138056491485461619e-02,-3.733394704208978510e+03,-5.169282878527721437e+01,3.064215547965432052e-14,-4.135426302822177149e+02,2.451372438372345641e-13
4.660190000000000055e+01,3.336402231205802538e-02,-2.655541863319693663e-02,4.332451375686499659e+02,4.572347016343598081e-01,8.555057703918400591e-12,3.657877613074878465e+00,6.844046163134720473e-11
4.660580000000000211e+01,8.174143990807301863e-02,-7.138011992315743126e-02,-3.738598746577355996e+03,-5.176033447198061310e+01,3.685940441755519714e-14,-4.140826757758449048e+02,2.948752353404415771e-13
4.665359999999999729e+01,3.333233721878260669e-02,-2.650759503286501118e-02,4.332752269039892212e+02,4.581033202584930963e-01,8.590569228195121809e-12,3.664826562067944771e+00,6.872455382556097447e-11
4.665509999999999735e+01,8.174075370830728715e-02,-7.137972817226653777e-02,-3.743224563039752866e+03,-5.182033925955776965e+01,3.330669073875469621e-14,-4.145627140764621572e+02,2.664535259100375697e-13
4.670450000000000301e+01,8.174007369777495924e-02,-7.137933996160111816e-02,-3.747850380456728089e+03,-5.188034379796614104e+01,3.219646771412953967e-14,-4.150427503837291283e+02,2.575717417130363174e-13
4.670530000000000115e+01,3.330069522746829241e-02,-2.645992770345306777e-02,4.333052275653229799e+02,4.589733966213330185e-01,8.626286317203746279e-12,3.671787172970664148e+00,6.901029053762997023e-11
4.675379999999999825e+01,8.173939982067121579e-02,-7.137895525912216210e-02,-3.752476198819684669e+03,-5.194034808947015591e+01,2.753353101070388220e-14,-4.155227847157612473e+02,2.202682480856310576e-13
4.675699999999999790e+01,3.326909607033921162e-02,-2.641241608687101838e-02,4.333351399271036826e+02,4.598449193167118976e-01,8.662272288351147154e-12,3.678759354533695181e+00,6.929817830680917723e-11
4.680319999999999681e+01,8.173873202169408547e-02,-7.137857403308142668e-02,-3.757102018120104731e+03,-5.200035213631218767e+01,3.974598428158060415e-14,-4.160028170904975013e+02,3.179678742526448332e-13
4.680879999999999797e+01,3.323753948316449103e-02,-2.636505962728070973e-02,4.333649643619216931e+02,4.607178770150683333e-01,8.697978969018915762e-12,3.685743016120546667e+00,6.958383175215132610e-11
4.685009999999999764e+01,3.321232468846437025e-02,-2.632728580054806422e-02,4.333887608515618126e+02,4.614172688110804166e-01,8.726925432300802754e-12,3.691338150488643333e+00,6.981540345840642203e-11
4.685249999999999915e+01,8.173807024603987892e-02,-7.137819625201877183e-02,-3.761727838349546801e+03,-5.206035594071465766e+01,2.908784324517910136e-14,-4.164828475257172613e+02,2.327027459614328109e-13
4.690180000000000149e+01,3.318084407249004969e-02,-2.628020722996381869e-02,4.334184279508735926e+02,4.622927812070784515e-01,8.761276426572095488e-12,3.698342249656627612e+00,7.009021141257676391e-11
4.690189999999999770e+01,8.173741443939887275e-02,-7.137782188475960687e-02,-3.766353659499643982e+03,-5.212035950487822333e+01,4.618527782440651208e-14,-4.169628760390257867e+02,3.694822225952520967e-13
4.695120000000000005e+01,8.173676454795063273e-02,-7.137745090041225371e-02,-3.770979481562106230e+03,-5.218036283098696515e+01,2.131628207280300558e-14,-4.174429026478957212e+02,1.705302565824240446e-13
4.695360000000000156e+01,3.314940530510364358e-02,-2.623328227188282541e-02,4.334480081566638319e+02,4.631696972867357931e-01,8.799743919651881185e-12,3.705357578293886345e+00,7.039795135721504948e-11
4.700059999999999860e+01,8.173612051835980885e-02,-7.137708326836512962e-02,-3.775605304528718079e+03,-5.224036592120161515e+01,3.219646771412953967e-14,-4.179229273696129212e+02,2.575717417130363174e-13
4.700529999999999831e+01,3.311800813514114566e-02,-2.618651037889432182e-02,4.334775018345469562e+02,4.640480060071162094e-01,8.835190391798253273e-12,3.712384048056929675e+00,7.068152313438602619e-11
4.705610000000000070e+01,8.173540292602983481e-02,-7.137667365160035859e-02,-3.780809356436760936e+03,-5.230786911839275888e+01,3.019806626980425790e-14,-4.184629529471420710e+02,2.415845301584340632e-13
4.705700000000000216e+01,3.308665231477335433e-02,-2.613989100577176344e-02,4.335069093483278380e+02,4.649276963994926626e-01,8.871925763487276129e-12,3.719421571195941301e+00,7.097540610789820903e-11
4.710540000000000305e+01,8.173477117798459701e-02,-7.137631304281677469e-02,-3.785435181297745658e+03,-5.236787171442193056e+01,3.463895836830488406e-14,-4.189429737153754445e+02,2.771116669464390725e-13
4.710869999999999891e+01,3.305533759946357314e-02,-2.609342360945911612e-02,4.335362310600119145e+02,4.658087575688049098e-01,8.909054050043607731e-12,3.726470060550439278e+00,7.127243240034886185e-11
4.715010000000000190e+01,3.303031526060527800e-02,-2.605635875215582542e-02,4.335596268939749507e+02,4.665145861889374856e-01,8.937781070805783656e-12,3.732116689511499885e+00,7.150224856644626925e-11
4.715480000000000160e+01,8.173414512820180444e-02,-7.137595569245147598e-02,-3.790061007037676518e+03,-5.242787408118779524e+01,3.996802888650563546e-14,-4.194229926495023619e+02,3.197442310920450836e-13
4.720179999999999865e+01,3.299907392851791910e-02,-2.601016355247621689e-02,4.335887950684352745e+02,4.673980875346558927e-01,8.975595440496864086e-12,3.739184700277247142e+00,7.180476352397491269e-11
4.720409999999999684e+01,8.173352472530101553e-02,-7.137560157102253167e-02,-3.794686833648638185e+03,-5.248787622077045967e+01,3.952393967665557284e-14,-4.199030097661636773e+02,3.161915174132445827e-13
4.725350000000000250e+01,8.173290991836461294e-02,-7.137525064931543595e-02,-3.799312661122786267e+03,-5.254787813523284967e+01,3.974598428158060415e-14,-4.203830250818627974e+02,3.179678742526448332e-13
4.730279999999999774e+01,8.173230065693409818e-02,-7.137490289838070712e-02,-3.803938489452346403e+03,-5.260787982661936724e+01,2.797762022055394482e-14,-4.208630386129549379e+02,2.238209617644315585e-13
4.730530000000000257e+01,3.293671234449804808e-02,-2.591822402124194583e-02,4.336468773787250939e+02,4.691691015830647959e-01,9.050336868821062808e-12,3.753352812664518368e+00,7.240269495056850246e-11
4.735220000000000340e+01,8.173169689100562296e-02,-7.137455828953157000e-02,-3.808564318629614718e+03,-5.266788129695606102e+01,3.663735981263016583e-14,-4.213430503756484882e+02,2.930988785010413267e-13
4.735699999999999932e+01,3.290559163086043820e-02,-2.587247862193258266e-02,4.336757922233313138e+02,4.700565931183030011e-01,9.085896097993373388e-12,3.760452744946424009e+00,7.268716878394698711e-11
4.740149999999999864e+01,8.173109857102585363e-02,-7.137421679434127753e-02,-3.813190148646957823e+03,-5.272788254824758525e+01,3.663735981263016583e-14,-4.218230603859806820e+02,2.930988785010413267e-13
4.740870000000000317e+01,3.287451066678995226e-02,-2.582688209182338462e-02,4.337046233305239866e+02,4.709453936676763486e-01,9.124228282642032895e-12,3.767563149341410789e+00,7.299382626113626316e-11
4.745009999999999906e+01,3.284967436511253280e-02,-2.579051169823811523e-02,4.337276281606283419e+02,4.716573696016702621e-01,9.154433287805741060e-12,3.773258956813362097e+00,7.323546630244592848e-11
4.745089999999999719e+01,8.173050564788815475e-02,-7.137387838464095968e-02,-3.817815979496806904e+03,-5.278788358248304036e+01,4.019007349143066676e-14,-4.223030686598643229e+02,3.215205879314453341e-13
4.750019999999999953e+01,8.172991807292838418e-02,-7.137354303251726428e-02,-3.822441811171665904e+03,-5.284788440163368506e+01,4.196643033083091723e-14,-4.227830752130694805e+02,3.357314426466473378e-13
4.750180000000000291e+01,3.281866438973367328e-02,-2.574518180188285418e-02,4.337563094214339117e+02,4.725485001985124667e-01,9.192546029934689500e-12,3.780388001588099733e+00,7.354036823947751600e-11
4.755349999999999966e+01,3.278769354637035144e-02,-2.569999929971276964e-02,4.337849079206255283e+02,4.734409108465468252e-01,9.228532868443828363e-12,3.787527286772374602e+00,7.382826294755062690e-11
4.755570000000000164e+01,8.172926338381307498e-02,-7.137316938170719383e-02,-3.827645872782776678e+03,-5.291538506851271961e+01,3.375077994860475883e-14,-4.233230805481017569e+02,2.700062395888380706e-13
4.760510000000000019e+01,8.172868701414852388e-02,-7.137284043540545464e-02,-3.832271706186191295e+03,-5.297538543706526326e+01,3.264055692397960229e-14,-4.238030834965221061e+02,2.611244553918368183e-13
4.760520000000000351e+01,3.275676162004542702e-02,-2.565496366883790805e-02,4.338134240034588629e+02,4.743345913336166064e-01,9.268030787268344284e-12,3.794676730668932851e+00,7.414424629814675427e-11
4.765440000000000254e+01,8.172811584339542690e-02,-7.137251446107210906e-02,-3.836897540391616531e+03,-5.303538559657516060e+01,3.619327060278010322e-14,-4.242830847726012848e+02,2.895461648222408257e-13
4.765690000000000026e+01,3.272586839865750802e-02,-2.561007438840172401e-02,4.338418580134975855e+02,4.752295315162625711e-01,9.306173887058122318e-12,3.801836252130100569e+00,7.444939109646497855e-11
4.770380000000000109e+01,8.172754982467327067e-02,-7.137219143182318981e-02,-3.841523375391826448e+03,-5.309538554893735096e+01,3.486100297322991537e-14,-4.247630843914988077e+02,2.788880237858393230e-13
4.770859999999999701e+01,3.269501367294435495e-02,-2.556533093956891295e-02,4.338702102926235966e+02,4.761257213191507631e-01,9.344042033176958029e-12,3.809005770553206105e+00,7.475233626541566423e-11
4.775000000000000000e+01,3.267035747042580651e-02,-2.552964083188269395e-02,4.338928334983438617e+02,4.768435661606685305e-01,9.375393690558286863e-12,3.814748529285348244e+00,7.500314952446629491e-11
4.775310000000000343e+01,8.172698891152445355e-02,-7.137187132101857623e-02,-3.846149211179663325e+03,-5.315538529603230700e+01,3.197442310920450836e-14,-4.252430823682584560e+02,2.557953848736360669e-13
4.780169999999999675e+01,3.263957151851093474e-02,-2.548515857887651698e-02,4.339210395180366504e+02,4.777419801060371896e-01,9.413323419360519750e-12,3.821935840848297516e+00,7.530658735488415800e-11
4.780250000000000199e+01,8.172643305790985857e-02,-7.137155410225973218e-02,-3.850775047748033103e+03,-5.321538483972313571e+01,2.553512956637860043e-14,-4.257230787177850857e+02,2.042810365310288034e-13
4.785179999999999723e+01,8.172588221820534238e-02,-7.137123974938727744e-02,-3.855400885089904477e+03,-5.327538418185444868e+01,2.353672812205331866e-14,-4.262030734548355895e+02,1.882938249764265493e-13
4.785349999999999682e+01,3.260882349113521095e-02,-2.544082071538543086e-02,4.339491647552188169e+02,4.786416158195435089e-01,9.451408405913852562e-12,3.829132926556348071e+00,7.561126724731082049e-11
4.790120000000000289e+01,8.172533634719801598e-02,-7.137092823647922524e-02,-3.860026723198309810e+03,-5.333538332425671769e+01,3.086420008457935182e-14,-4.266830665940537415e+02,2.469136006766348146e-13
4.790520000000000067e+01,3.257811318949965784e-02,-2.539662673014571326e-02,4.339772095454675878e+02,4.795424634807278208e-01,9.491759808688549072e-12,3.836339707845822566e+00,7.593407846950839257e-11
4.795049999999999812e+01,8.172479540008237286e-02,-7.137061953784848423e-02,-3.864652562066344217e+03,-5.339538226874100246e+01,2.930988785010413267e-14,-4.271630581499280197e+02,2.344791028008330613e-13
4.795689999999999742e+01,3.254744041747521105e-02,-2.535257611385801496e-02,4.340051742227237810e+02,4.804445133351654129e-01,9.529724231960301495e-12,3.843556106681323303e+00,7.623779385568241196e-11
4.800600000000000023e+01,8.172419266489695799e-02,-7.137027558414525685e-02,-3.869856631692361134e+03,-5.346288084694606368e+01,4.041211809635569807e-14,-4.277030467755685095e+02,3.232969447708455846e-13
4.800860000000000127e+01,3.251680498156860749e-02,-2.530866835917586558e-02,4.340330591193010150e+02,4.813477556939705915e-01,9.569054749969385654e-12,3.850782045551764732e+00,7.655243799975508523e-11
4.805539999999999878e+01,8.172366203412206875e-02,-7.136997278162508784e-02,-3.874482472151965339e+03,-5.352287937679614771e+01,3.530509218307997799e-14,-4.281830350143691817e+02,2.824407374646398239e-13
4.806029999999999802e+01,3.248620669088886359e-02,-2.526490296069429375e-02,4.340608645658951446e+02,4.822521809333576437e-01,9.607791992549685745e-12,3.858017447466861150e+00,7.686233594039748596e-11
4.810170000000000101e+01,3.246175467627060440e-02,-2.522999279997385769e-02,4.340830519403829157e+02,4.829765663730274938e-01,9.638508741138807068e-12,3.863812530984219951e+00,7.710806992911045654e-11
4.810470000000000113e+01,8.172313618980810157e-02,-7.136967271460135931e-02,-3.879108313350019671e+03,-5.358287771428568647e+01,2.642330798607872566e-14,-4.286630217142854917e+02,2.113864638886298053e-13
4.815339999999999776e+01,3.243122277413352378e-02,-2.518648237518697833e-02,4.341107152052316565e+02,4.838830967517120385e-01,9.677871351532196798e-12,3.871064774013696308e+00,7.742297081225757438e-11
4.815409999999999968e+01,8.172261508879206937e-02,-7.136937535833393076e-02,-3.883734155279872084e+03,-5.364287586115867867e+01,2.375877272697834997e-14,-4.291430068892694294e+02,1.900701818158267997e-13
4.820340000000000202e+01,8.172209868830009050e-02,-7.136908068830702390e-02,-3.888359997934930561e+03,-5.370287381914538827e+01,3.241851231905457098e-14,-4.296229905531631061e+02,2.593480985524365678e-13
4.820510000000000161e+01,3.240072749629174104e-02,-2.514311290170005708e-02,4.341382999375161944e+02,4.847907834071026878e-01,9.717863666547366108e-12,3.878326267256821502e+00,7.774290933237892887e-11
4.825280000000000058e+01,8.172158694594378048e-02,-7.136878868022705769e-02,-3.892985841308660383e+03,-5.376287158995764059e+01,3.552713678800500929e-14,-4.301029727196611248e+02,2.842170943040400743e-13
4.825679999999999836e+01,3.237026866144374071e-02,-2.509988388138401083e-02,4.341658064618674757e+02,4.856996169588471690e-01,9.758843039220366222e-12,3.885596935670777352e+00,7.807074431376292978e-11
4.830210000000000292e+01,8.172107981971679647e-02,-7.136849931002058056e-02,-3.897611685394589131e+03,-5.382286917529540204e+01,3.397282455352979014e-14,-4.305829534023632164e+02,2.717825964282383211e-13
4.830850000000000222e+01,3.233984609073470295e-02,-2.505679481799821112e-02,4.341932351013420543e+02,4.866095880896779691e-01,9.796390261496146223e-12,3.892876704717423753e+00,7.837112209196916979e-11
4.835150000000000148e+01,8.172057726799143718e-02,-7.136821255383227203e-02,-3.902237530186299409e+03,-5.388286657683770642e+01,3.907985046680551022e-14,-4.310629326147016513e+02,3.126388037344440818e-13
4.836030000000000229e+01,3.230945960772529241e-02,-2.501384521717972542e-02,4.342205861774308460e+02,4.875206875448903077e-01,9.837574331539311601e-12,3.900165500359122461e+00,7.870059465231449281e-11
4.840079999999999671e+01,8.172007924951515956e-02,-7.136792838802299976e-02,-3.906863375677434306e+03,-5.394286379625387440e+01,4.773959005888173124e-14,-4.315429103700309952e+02,3.819167204710538499e-13
4.840160000000000196e+01,3.228517628741730400e-02,-2.497958561855372767e-02,4.342424114077119270e+02,4.882503733231940424e-01,9.869951210494942728e-12,3.906002986585552339e+00,7.895960968395954183e-11
4.845020000000000238e+01,8.171958572340733140e-02,-7.136764678916801552e-02,-3.911489221861692386e+03,-5.400286083519507940e+01,3.219646771412953967e-14,-4.320228866815606352e+02,2.575717417130363174e-13
4.845340000000000202e+01,3.225485432523203522e-02,-2.493688581051483819e-02,4.342696236748998899e+02,4.891634806387582524e-01,9.907782060059044937e-12,3.913307845110066019e+00,7.926225648047235950e-11
4.850509999999999877e+01,3.222456796930499301e-02,-2.489432409072643224e-02,4.342967592706223741e+02,4.900776906951363476e-01,9.949183837898445404e-12,3.920621525561090781e+00,7.959347070318756323e-11
4.850569999999999737e+01,8.171903582589200299e-02,-7.136733302987446903e-02,-3.916693299639708130e+03,-5.407035729031557736e+01,4.241051954068097984e-14,-4.325628583225246189e+02,3.392841563254478388e-13
4.855499999999999972e+01,8.171855171200860524e-02,-7.136705680898608462e-02,-3.921319147276188232e+03,-5.413035395116181547e+01,3.574918139293004060e-14,-4.330428316092945238e+02,2.859934511434403248e-13
4.855680000000000263e+01,3.219431705209714611e-02,-2.485189997186489086e-02,4.343238185105008711e+02,4.909929944717325578e-01,9.990138924442781843e-12,3.927943955773860463e+00,7.992111139554225474e-11
4.860439999999999827e+01,8.171807196510150195e-02,-7.136678308320865138e-02,-3.925944995586463847e+03,-5.419035043659823714e+01,2.819966482547897613e-14,-4.335228034927858971e+02,2.255973186038318090e-13
4.860849999999999937e+01,3.216410140834016079e-02,-2.480961296843424771e-02,4.343508017086330142e+02,4.919093830085852215e-01,1.003104196928283898e-11,3.935275064068681772e+00,8.024833575426271182e-11
4.865370000000000061e+01,8.171759654578866772e-02,-7.136651182998063336e-02,-3.930570844564465006e+03,-5.425034674821407066e+01,3.574918139293004060e-14,-4.340027739857125653e+02,2.859934511434403248e-13
4.866020000000000323e+01,3.213392087500735461e-02,-2.476746259675611031e-02,4.343777091776008774e+02,4.928268474058962734e-01,1.007208899617140219e-11,3.942614779247170187e+00,8.057671196937121749e-11
4.870159999999999911e+01,3.210980161970598823e-02,-2.473384035039770043e-02,4.343991808368698457e+02,4.935615876008687675e-01,1.010413194085790778e-11,3.948492700806950140e+00,8.083305552686326223e-11
4.870309999999999917e+01,8.171712541504323746e-02,-7.136624302694484501e-02,-3.935196694204174491e+03,-5.431034288758635853e+01,3.819167204710538499e-14,-4.344827431006908682e+02,3.055333763768430799e-13
4.875240000000000151e+01,8.171665853419002312e-02,-7.136597665194667484e-02,-3.939822544499631476e+03,-5.437033885627701579e+01,3.841371665203041630e-14,-4.349627108502161263e+02,3.073097332162433304e-13
4.875330000000000297e+01,3.207968388135476467e-02,-2.469193470276782529e-02,4.344259527762441166e+02,4.944809663102843200e-01,1.014463686666022824e-11,3.955847730482274560e+00,8.115709493328182589e-11
4.880180000000000007e+01,8.171619586490240505e-02,-7.136571268303226745e-02,-3.944448395444927428e+03,-5.443033465583268082e+01,3.086420008457935182e-14,-4.354426772466614466e+02,2.469136006766348146e-13
4.880499999999999972e+01,3.204960080863509392e-02,-2.465016434217542907e-02,4.344526498536938561e+02,4.954013962777218394e-01,1.018661890950234294e-11,3.963211170221774715e+00,8.149295127601874356e-11
4.885110000000000241e+01,8.171573736919938991e-02,-7.136545109844658064e-02,-3.949074247034207474e+03,-5.449033028778651300e+01,3.708144902248022845e-14,-4.359226423022921040e+02,2.966515921798418276e-13
4.885669999999999646e+01,3.201955224677938139e-02,-2.460852879175830926e-02,4.344792723761191837e+02,4.963228688284900825e-01,1.022715245824201702e-11,3.970582950627920660e+00,8.181721966593613615e-11
4.890050000000000097e+01,8.171528300944232159e-02,-7.136519187663167840e-02,-3.953700099261668583e+03,-5.455032575365901693e+01,1.931788062847772380e-14,-4.364026060292721354e+02,1.545430450278217904e-13
4.890840000000000032e+01,3.198953804312693050e-02,-2.456702757642462848e-02,4.345058206489446775e+02,4.972453753462316994e-01,1.027053268820576903e-11,3.977963002769853595e+00,8.216426150564615227e-11
4.895600000000000307e+01,8.171477675203449309e-02,-7.136490304974812959e-02,-3.958904183773232035e+03,-5.461782045611919756e+01,3.930189507173054153e-14,-4.369425636489535805e+02,3.144151605738443322e-13
4.896009999999999707e+01,3.195955804709687403e-02,-2.452566022284338038e-02,4.345322949761280142e+02,4.981689072724728717e-01,1.031271942841804901e-11,3.985351258179782974e+00,8.250175542734439205e-11
4.900150000000000006e+01,3.193559857988201300e-02,-2.449266240348001167e-02,4.345534214003399711e+02,4.989084653929726221e-01,1.034619525469571144e-11,3.991267723143780977e+00,8.276956203756569153e-11
4.900540000000000163e+01,8.171433105773526218e-02,-7.136464877813168683e-02,-3.963530037337802241e+03,-5.467781557404915560e+01,3.685940441755519714e-14,-4.374225245923932448e+02,2.948752353404415771e-13
4.905319999999999681e+01,3.190567978464518839e-02,-2.445153481384342020e-02,4.345797633866876595e+02,4.998338216703794301e-01,1.038830479971331044e-11,3.998670573363035441e+00,8.310643839770648356e-11
4.905469999999999686e+01,8.171388938393388257e-02,-7.136439680316829237e-02,-3.968155891522757429e+03,-5.473781053055577672e+01,3.597122599785507191e-14,-4.379024842444462138e+02,2.877698079828405753e-13
4.910410000000000252e+01,8.171345169437162215e-02,-7.136414710409426376e-02,-3.972781746322506478e+03,-5.479780532710239527e+01,3.330669073875469621e-14,-4.383824426168191621e+02,2.664535259100375697e-13
4.910490000000000066e+01,3.187579478624282675e-02,-2.441053976991995611e-02,4.346060322707371597e+02,5.007601796972022123e-01,1.043019143276424643e-11,4.006081437577617699e+00,8.344153146211397143e-11
4.915339999999999776e+01,8.171301795311650129e-02,-7.136389966033392096e-02,-3.977407601731510567e+03,-5.485779996514033030e+01,3.996802888650563546e-14,-4.388623997211226424e+02,3.197442310920450836e-13
4.915670000000000073e+01,3.184594344175642466e-02,-2.436967680498437067e-02,4.346322283509439330e+02,5.016875311314068497e-01,1.047328803543967624e-11,4.013500249051254798e+00,8.378630428351740989e-11
4.920280000000000342e+01,8.171258812456061449e-02,-7.136365445149810138e-02,-3.982033457744279076e+03,-5.491779444610534711e+01,4.152234112098085461e-14,-4.393423555688427768e+02,3.321787289678468369e-13
4.920839999999999748e+01,3.181612561022195695e-02,-2.432894545402773320e-02,4.346583519243346245e+02,5.026158676869875164e-01,1.051561095144482039e-11,4.020926941495900131e+00,8.412488761155856309e-11
4.925209999999999866e+01,8.171216217341706334e-02,-7.136341145738209213e-02,-3.986659314355373681e+03,-5.497778877141961829e+01,4.352074256530613638e-14,-4.398223101713569463e+02,3.481659405224490911e-13
4.926010000000000133e+01,3.178634115260470933e-02,-2.428834525374842096e-02,4.346844032865149074e+02,5.035451811336207895e-01,1.055881337225228478e-11,4.028361449068966316e+00,8.447050697801827823e-11
4.930140000000000100e+01,8.171174006471688955e-02,-7.136317065796431158e-02,-3.991285171559401078e+03,-5.503778294249481462e+01,3.330669073875469621e-14,-4.403022635399585170e+02,2.664535259100375697e-13
4.930149999999999721e+01,3.176253752351634180e-02,-2.425595921175843772e-02,4.347051925819323515e+02,5.042893297570522071e-01,1.059431969235857807e-11,4.034314638056417657e+00,8.475455753886862453e-11
4.935079999999999956e+01,8.171132176380642431e-02,-7.136293203340454694e-02,-3.995911029351018442e+03,-5.509777696072936948e+01,3.796962744218035368e-14,-4.407822156858349558e+02,3.037570195374428295e-13
4.935320000000000107e+01,3.173281279464567478e-02,-2.421559392059387250e-02,4.347311147043543542e+02,5.052203810434636733e-01,1.063568070419629308e-11,4.041763048347709386e+00,8.508544563357034463e-11
4.940010000000000190e+01,8.171090723634442943e-02,-7.136269556404217784e-02,-4.000536887724932967e+03,-5.515777082750712879e+01,3.019806626980425790e-14,-4.412621666200570303e+02,2.415845301584340632e-13
4.940489999999999782e+01,3.170312106044810563e-02,-2.417535849186943156e-02,4.347569654357684499e+02,5.061523864689947416e-01,1.067892996253760884e-11,4.049219091751957933e+00,8.543143970030087075e-11
4.945570000000000022e+01,8.171044536103838629e-02,-7.136243208789264103e-02,-4.005740979085080653e+03,-5.522526374830350449e+01,4.463096558993129293e-14,-4.418021099864280359e+02,3.570477247194503434e-13
4.945660000000000167e+01,3.167346218899583926e-02,-2.413525246869071411e-02,4.347827450664512980e+02,5.070853380114848097e-01,1.072302403121172532e-11,4.056682704091878477e+00,8.578419224969380252e-11
4.950500000000000256e+01,8.171003873954046925e-02,-7.136220013385607963e-02,-4.010366838679010925e+03,-5.528525729777754805e+01,4.019007349143066676e-14,-4.422820583822203844e+02,3.215205879314453341e-13
4.950829999999999842e+01,3.164383605017369316e-02,-2.409527539582862268e-02,4.348084538852953642e+02,5.080192277026293057e-01,1.076625507495654333e-11,4.064153821621034446e+00,8.613004059965234660e-11
4.955440000000000111e+01,8.170963578615726697e-02,-7.136197027471766208e-02,-4.014992698838995238e+03,-5.534525070004332292e+01,3.974598428158060415e-14,-4.427620056003465834e+02,3.179678742526448332e-13
4.956000000000000227e+01,3.161424251565559534e-02,-2.405542681971085256e-02,4.348340921798165937e+02,5.089540476276210867e-01,1.081136222214063025e-11,4.071632381020968694e+00,8.649089777712504201e-11
4.960139999999999816e+01,3.159059107803293548e-02,-2.402364017272451760e-02,4.348545522302580366e+02,5.097025680512446977e-01,1.084561693925900627e-11,4.077620544409957581e+00,8.676493551407205018e-11
4.960370000000000346e+01,8.170923646780667293e-02,-7.136174249154089710e-02,-4.019618559559934965e+03,-5.540524395643463151e+01,3.419486915845482145e-14,-4.432419516514770521e+02,2.735589532676385716e-13
4.965310000000000201e+01,8.170884075170481431e-02,-7.136151676556068413e-02,-4.024244420836772861e+03,-5.546523706827237277e+01,3.530509218307997799e-14,-4.437218965461789821e+02,2.824407374646398239e-13
4.970239999999999725e+01,8.170844860536340126e-02,-7.136129307818184220e-02,-4.028870282664500337e+03,-5.552523003686533087e+01,3.752553823233029107e-14,-4.442018402949226470e+02,3.002043058586423285e-13
4.970479999999999876e+01,3.153155300328623623e-02,-2.394453056876165789e-02,4.349055066455525775e+02,5.115764255459515075e-01,1.093560398485182716e-11,4.092611404367612060e+00,8.748483187881461731e-11
4.975180000000000291e+01,8.170805999658699303e-02,-7.136107141097762507e-02,-4.033496145038153372e+03,-5.558522286351242059e+01,4.507505479978135554e-14,-4.446817829080993647e+02,3.606004383982508443e-13
4.975650000000000261e+01,3.150208222564675892e-02,-2.390516617265491667e-02,4.349308795457473025e+02,5.125147091100168417e-01,1.097848287973102188e-11,4.100117672880134734e+00,8.782786303784817505e-11
4.980109999999999815e+01,8.170767489347045831e-02,-7.136085174568805589e-02,-4.038122007952812055e+03,-5.564521554949946136e+01,3.264055692397960229e-14,-4.451617243959956909e+02,2.611244553918368183e-13
4.980819999999999936e+01,3.147264346052890821e-02,-2.386592811894510530e-02,4.349561832827702688e+02,5.134538856508299443e-01,1.102350849491173790e-11,4.107631085206639554e+00,8.818806795929390319e-11
4.985049999999999670e+01,8.170729326439619966e-02,-7.136063406421851163e-02,-4.042747871403601494e+03,-5.570520809610031421e+01,4.818367926873179385e-14,-4.456416647688025137e+02,3.854694341498543508e-13
